id,start_time,end_time,num_of_passes,Unnamed: 4
1961,6868021,6887967,1000,
1962,6887967,6907591,1000,
1963,6907591,6927234,1000,
1964,6927234,6946961,1000,
1965,6946961,6967442,1000,
1966,6967442,6987309,1000,
1967,6987309,7007127,1000,
1968,7007127,7025482,1000,
1969,7025482,7043472,1000,
1970,7043472,7062441,1000,
1971,7062441,7080989,1000,
1972,7080989,7100471,1000,
1973,7100471,7119322,1000,
1974,7119322,7138125,1000,
1975,7138125,7157268,1000,
1976,7157268,7175913,1000,
1977,7175913,7195670,1000,
1978,7195670,7215156,1000,
1979,7215156,7235784,1000,
1980,7235784,7256411,1000,
1981,7256411,7276192,1000,
1982,7276192,7296301,1000,
1983,7296301,7316419,1000,
1984,7316419,7336809,1000,
1985,7336809,7356123,1000,
1986,7356123,7375451,1000,
1987,7375451,7394462,1000,
1988,7394462,7412756,1000,
1989,7412756,7431898,1000,
1990,7431898,7450767,1000,
1991,7450767,7469529,1000,
1992,7469529,7488596,1000,
1993,7488596,7506554,1000,
1994,7506554,7525281,1000,
1995,7525281,7544371,1000,
1996,7544371,7563192,1000,
1997,7563192,7581967,1000,
1998,7581967,7601284,1000,
1999,7601284,7620211,1000,
2000,7620211,7638848,1000,
2001,7638848,7657358,1000,
2002,7657358,7675507,1000,
2003,7675507,7693639,1000,
2004,7693639,7712333,1000,
2005,7712333,7730249,1000,
2006,7730249,7748281,1000,
2007,7748281,7765681,1000,
2008,7765681,7784253,1000,
2009,7784253,7802948,1000,
2010,7802948,7821189,1000,
2011,7821189,7839341,1000,
2012,7839341,7857992,1000,
2013,7857992,7876467,1000,
2014,7876467,7894564,1000,
2015,7894564,7912742,1000,
2016,7912742,7930674,1000,
2017,7930674,7948514,1000,
2018,7948514,7967619,1000,
2019,7967619,7985534,1000,
2020,7985534,8003606,1000,
2021,8003606,8021187,1000,
2022,8021187,8039326,1000,
2023,8039326,8057752,1000,
2024,8057752,8075298,1000,
2025,8075298,8093642,1000,
2026,8093642,8111332,1000,
2027,8111332,8129176,1000,
2028,8129176,8147379,1000,
2029,8147379,8166047,1000,
2030,8166047,8184251,1000,
2031,8184251,8202813,1000,
2032,8202813,8220675,1000,
2033,8220675,8239756,1000,
2034,8239756,8257381,1000,
2035,8257381,8275387,1000,
2036,8275387,8293396,1000,
2037,8293396,8311763,1000,
2038,8311763,8329868,1000,
2039,8329868,8348089,1000,
2040,8348089,8366096,1000,
2041,8366096,8384571,1000,
2042,8384571,8402598,1000,
2043,8402598,8421023,1000,
2044,8421023,8438064,1000,
2045,8438064,8456637,1000,
2046,8456637,8474596,1000,
2047,8474596,8492876,1000,
2048,8492876,8511436,1000,
2049,8511436,8529474,1000,
2050,8529474,8547312,1000,
2051,8547312,8565474,1000,
2052,8565474,8583349,1000,
2053,8583349,8601956,1000,
2054,8601956,8619819,1000,
2055,8619819,8637902,1000,
2056,8637902,8656007,1000,
2057,8656007,8673563,1000,
2058,8673563,8692097,1000,
2059,8692097,8710632,1000,
2060,8710632,8728331,1000,
2061,8728331,8746324,1000,
2062,8746324,8764571,1000,
2063,8764571,8783336,1000,
2064,8783336,8801931,1000,
2065,8801931,8819768,1000,
2066,8819768,8838196,1000,
2067,8838196,8855867,1000,
2068,8855867,8874685,1000,
2069,8874685,8893493,1000,
2070,8893493,8911851,1000,
2071,8911851,8930383,1000,
2072,8930383,8948104,1000,
2073,8948104,8965878,1000,
2074,8965878,8984406,1000,
2075,8984406,9002767,1000,
2076,9002767,9020864,1000,
2077,9020864,9038861,1000,
2078,9038861,9057439,1000,
2079,9057439,9075717,1000,
2080,9075717,9093752,1000,
2081,9093752,9111928,1000,
2082,9111928,9130129,1000,
2083,9130129,9148269,1000,
2084,9148269,9166944,1000,
2085,9166944,9185291,1000,
2086,9185291,9203613,1000,
2087,9203613,9221692,1000,
2088,9221692,9240169,1000,
2089,9240169,9258227,1000,
2090,9258227,9276554,1000,
2091,9276554,9295085,1000,
2092,9295085,9312888,1000,
2093,9312888,9330735,1000,
2094,9330735,9349857,1000,
2095,9349857,9367227,1000,
2096,9367227,9385921,1000,
2097,9385921,9403998,1000,
2098,9403998,9422256,1000,
2099,9422256,9441141,1000,
2100,9441141,9459367,1000,
2101,9459367,9477659,1000,
2102,9477659,9495254,1000,
2103,9495254,9513039,1000,
2104,9513039,9532133,1000,
2105,9532133,9549682,1000,
2106,9549682,9567727,1000,
2107,9567727,9585749,1000,
2108,9585749,9603694,1000,
2109,9603694,9621900,1000,
2110,9621900,9639651,1000,
2111,9639651,9657963,1000,
2112,9657963,9675356,1000,
2113,9675356,9693091,1000,
2114,9693091,9711628,1000,
2115,9711628,9729302,1000,
2116,9729302,9746919,1000,
2117,9746919,9765031,1000,
2118,9765031,9783093,1000,
2119,9783093,9801033,1000,
2120,9801033,9819337,1000,
2121,9819337,9837491,1000,
2122,9837491,9855519,1000,
2123,9855519,9873138,1000,
2124,9873138,9891446,1000,
2125,9891446,9909382,1000,
2126,9909382,9927402,1000,
2127,9927402,9945102,1000,
2128,9945102,9962282,1000,
2129,9962282,9980623,1000,
2130,9980623,9998071,1000,
2131,9998071,10015841,1000,
2132,10015841,10033704,1000,
2133,10033704,10051258,1000,
2134,10051258,10069208,1000,
2135,10069208,10087401,1000,
2136,10087401,10104961,1000,
2137,10104961,10122808,1000,
2138,10122808,10140007,1000,
2139,10140007,10157824,1000,
2140,10157824,10176283,1000,
2141,10176283,10193989,1000,
2142,10193989,10212033,1000,
2143,10212033,10229847,1000,
2144,10229847,10248059,1000,
2145,10248059,10266716,1000,
2146,10266716,10284852,1000,
2147,10284852,10302487,1000,
2148,10302487,10320198,1000,
2149,10320198,10338306,1000,
2150,10338306,10356266,1000,
2151,10356266,10373864,1000,
2152,10373864,10392242,1000,
2153,10392242,10409764,1000,
2154,10409764,10427696,1000,
2155,10427696,10446398,1000,
2156,10446398,10464627,1000,
2157,10464627,10482958,1000,
2158,10482958,10500986,1000,
2159,10500986,10518721,1000,
2160,10518721,10536398,1000,
2161,10536398,10554087,1000,
2162,10554087,10572507,1000,
2163,10572507,10590267,1000,
2164,10590267,10607687,1000,
2165,10607687,10625537,1000,
2166,10625537,10643274,1000,
2167,10643274,10661199,1000,
2168,10661199,10679033,1000,
2169,10679033,10696449,1000,
2170,10696449,10714356,1000,
2171,10714356,10732656,1000,
2172,10732656,10750216,1000,
2173,10750216,10768503,1000,
2174,10768503,10785974,1000,
2175,10785974,10804388,1000,
2176,10804388,10822436,1000,
2177,10822436,10840312,1000,
2178,10840312,10858349,1000,
2179,10858349,10876109,1000,
2180,10876109,10894248,1000,
2181,10894248,10912951,1000,
2182,10912951,10930348,1000,
2183,10930348,10948447,1000,
2184,10948447,10966024,1000,
2185,10966024,10984123,1000,
2186,10984123,11002208,1000,
2187,11002208,11019797,1000,
2188,11019797,11037842,1000,
2189,11037842,11055526,1000,
2190,11055526,11073283,1000,
2191,11073283,11091256,1000,
2192,11091256,11109304,1000,
2193,11109304,11127128,1000,
2194,11127128,11145167,1000,
2195,11145167,11163044,1000,
2196,11163044,11181106,1000,
2197,11181106,11199333,1000,
2198,11199333,11217538,1000,
2199,11217538,11235362,1000,
2200,11235362,11253357,1000,
2201,11253357,11272487,1000,
2202,11272487,11290872,1000,
2203,11290872,11309093,1000,
2204,11309093,11326662,1000,
2205,11326662,11344857,1000,
2206,11344857,11363286,1000,
2207,11363286,11381516,1000,
2208,11381516,11399386,1000,
2209,11399386,11417636,1000,
2210,11417636,11435133,1000,
2211,11435133,11453186,1000,
2212,11453186,11471268,1000,
2213,11471268,11489083,1000,
2214,11489083,11507271,1000,
2215,11507271,11525222,1000,
2216,11525222,11544054,1000,
2217,11544054,11562972,1000,
2218,11562972,11581343,1000,
2219,11581343,11599584,1000,
2220,11599584,11617374,1000,
2221,11617374,11635776,1000,
2222,11635776,11654662,1000,
2223,11654662,11672123,1000,
2224,11672123,11690174,1000,
2225,11690174,11707809,1000,
2226,11707809,11726582,1000,
2227,11726582,11745772,1000,
2228,12903,30549,1000,
2229,30549,48695,1000,
2230,48695,66934,1000,
2231,66934,85154,1000,
2232,85154,103291,1000,
2233,103291,120659,1000,
2234,120659,138860,1000,
2235,138860,156586,1000,
2236,156586,174052,1000,
2237,174052,192152,1000,
2238,192152,210109,1000,
2239,210109,227532,1000,
2240,227532,245352,1000,
2241,245352,262717,1000,
2242,262717,280361,1000,
2243,280361,298269,1000,
2244,298269,315791,1000,
2245,315791,333217,1000,
2246,333217,350696,1000,
2247,350696,368029,1000,
2248,368029,386216,1000,
2249,386216,404107,1000,
2250,404107,421517,1000,
2251,421517,439375,1000,
2252,439375,456935,1000,
2253,456935,474731,1000,
2254,474731,492574,1000,
2255,492574,510017,1000,
2256,510017,528153,1000,
2257,528153,545697,1000,
2258,545697,563807,1000,
2259,563807,582470,1000,
2260,582470,599746,1000,
2261,599746,617562,1000,
2262,617562,634995,1000,
2263,634995,652521,1000,
2264,652521,670142,1000,
2265,670142,687657,1000,
2266,687657,705637,1000,
2267,705637,723297,1000,
2268,723297,740141,1000,
2269,740141,758360,1000,
2270,758360,776076,1000,
2271,776076,793612,1000,
2272,793612,811177,1000,
2273,811177,828327,1000,
2274,828327,846654,1000,
2275,846654,864695,1000,
2276,864695,881926,1000,
2277,881926,899650,1000,
2278,899650,917077,1000,
2279,917077,935054,1000,
2280,935054,953676,1000,
2281,953676,971484,1000,
2282,971484,989737,1000,
2283,989737,1007527,1000,
2284,1007527,1025420,1000,
2285,1025420,1043870,1000,
2286,1043870,1061232,1000,
2287,1061232,1079462,1000,
2288,1079462,1097134,1000,
2289,1097134,1114770,1000,
2290,1114770,1132930,1000,
2291,1132930,1150227,1000,
2292,1150227,1168221,1000,
2293,1168221,1185634,1000,
2294,1185634,1203610,1000,
2295,1203610,1221846,1000,
2296,1221846,1239215,1000,
2297,1239215,1256897,1000,
2298,1256897,1274037,1000,
2299,1274037,1291530,1000,
2300,1291530,1309942,1000,
2301,1309942,1327872,1000,
2302,1327872,1345862,1000,
2303,1345862,1363659,1000,
2304,1363659,1380960,1000,
2305,1380960,1399512,1000,
2306,1399512,1417014,1000,
2307,1417014,1434696,1000,
2308,1434696,1452395,1000,
2309,1452395,1469605,1000,
2310,1469605,1487791,1000,
2311,1487791,1505946,1000,
2312,1505946,1523909,1000,
2313,1523909,1541454,1000,
2314,1541454,1558589,1000,
2315,1558589,1577280,1000,
2316,1577280,1595114,1000,
2317,1595114,1612442,1000,
2318,1612442,1630251,1000,
2319,1630251,1647626,1000,
2320,1647626,1665295,1000,
2321,1665295,1683426,1000,
2322,1683426,1701005,1000,
2323,1701005,1719069,1000,
2324,1719069,1736469,1000,
2325,1736469,1754731,1000,
2326,1754731,1773051,1000,
2327,1773051,1790461,1000,
2328,1790461,1808280,1000,
2329,1808280,1825715,1000,
2330,1825715,1843635,1000,
2331,1843635,1861885,1000,
2332,1861885,1879187,1000,
2333,1879187,1896816,1000,
2334,1896816,1914426,1000,
2335,1914426,1932470,1000,
2336,1932470,1950565,1000,
2337,1950565,1967987,1000,
2338,1967987,1985854,1000,
2339,1985854,2003251,1000,
2340,2003251,2020449,1000,
2341,2020449,2039229,1000,
2342,2039229,2056355,1000,
2343,2056355,2074472,1000,
2344,2074472,2093377,1000,
2345,2093377,2111054,1000,
2346,2111054,2129047,1000,
2347,2129047,2146586,1000,
2348,2146586,2164231,1000,
2349,2164231,2181580,1000,
2350,2181580,2198772,1000,
2351,2198772,2216956,1000,
2352,2216956,2235284,1000,
2353,2235284,2253166,1000,
2354,2253166,2270979,1000,
2355,2270979,2288344,1000,
2356,2288344,2306364,1000,
2357,2306364,2324482,1000,
2358,2324482,2342005,1000,
2359,2342005,2359575,1000,
2360,2359575,2376911,1000,
2361,2376911,2395030,1000,
2362,2395030,2413476,1000,
2363,2413476,2430607,1000,
2364,2430607,2448581,1000,
2365,2448581,2466034,1000,
2366,2466034,2483802,1000,
2367,2483802,2502281,1000,
2368,2502281,2519905,1000,
2369,2519905,2538056,1000,
2370,2538056,2555927,1000,
2371,2555927,2573565,1000,
2372,2573565,2592495,1000,
2373,2592495,2610217,1000,
2374,2610217,2628315,1000,
2375,2628315,2645875,1000,
2376,2645875,2663476,1000,
2377,2663476,2681961,1000,
2378,2681961,2699637,1000,
2379,2699637,2717359,1000,
2380,2717359,2735245,1000,
2381,2735245,2752657,1000,
2382,2752657,2771025,1000,
2383,2771025,2788577,1000,
2384,2788577,2806498,1000,
2385,2806498,2824377,1000,
2386,2824377,2841506,1000,
2387,2841506,2859906,1000,
2388,2859906,2877871,1000,
2389,2877871,2896079,1000,
2390,2896079,2913835,1000,
2391,2913835,2931340,1000,
2392,2931340,2949329,1000,
2393,2949329,2967706,1000,
2394,2967706,2985150,1000,
2395,2985150,3003026,1000,
2396,3003026,3020567,1000,
2397,3020567,3037872,1000,
2398,3037872,3056186,1000,
2399,3056186,3073169,1000,
2400,3073169,3091019,1000,
2401,3091019,3108536,1000,
2402,3108536,3126171,1000,
2403,3126171,3144672,1000,
2404,3144672,3161965,1000,
2405,3161965,3179920,1000,
2406,3179920,3197659,1000,
2407,3197659,3215236,1000,
2408,3215236,3233177,1000,
2409,3233177,3250757,1000,
2410,3250757,3268375,1000,
2411,3268375,3285991,1000,
2412,3285991,3303186,1000,
2413,3303186,3321160,1000,
2414,3321160,3338863,1000,
2415,3338863,3356094,1000,
2416,3356094,3373604,1000,
2417,3373604,3390782,1000,
2418,3390782,3408914,1000,
2419,3408914,3426869,1000,
2420,3426869,3444126,1000,
2421,3444126,3462176,1000,
2422,3462176,3479580,1000,
2423,3479580,3497095,1000,
2424,3497095,3515164,1000,
2425,3515164,3532341,1000,
2426,3532341,3550241,1000,
2427,3550241,3567797,1000,
2428,3567797,3585070,1000,
2429,3585070,3602737,1000,
2430,3602737,3620437,1000,
2431,3620437,3638407,1000,
2432,3638407,3656345,1000,
2433,3656345,3673592,1000,
2434,3673592,3691475,1000,
2435,3691475,3709170,1000,
2436,3709170,3726890,1000,
2437,3726890,3744786,1000,
2438,3744786,3762121,1000,
2439,3762121,3780386,1000,
2440,3780386,3798377,1000,
2441,3798377,3816055,1000,
2442,3816055,3834184,1000,
2443,3834184,3851822,1000,
2444,3851822,3869721,1000,
2445,3869721,3887789,1000,
2446,3887789,3905299,1000,
2447,3905299,3923216,1000,
2448,3923216,3940896,1000,
2449,3940896,3959007,1000,
2450,3959007,3977186,1000,
2451,3977186,3994312,1000,
2452,3994312,4012277,1000,
2453,4012277,4029724,1000,
2454,4029724,4047264,1000,
2455,4047264,4065770,1000,
2456,4065770,4083276,1000,
2457,4083276,4101262,1000,
2458,4101262,4119147,1000,
2459,4119147,4136621,1000,
2460,4136621,4155294,1000,
2461,4155294,4173096,1000,
2462,4173096,4190435,1000,
2463,4190435,4208164,1000,
2464,4208164,4225114,1000,
2465,4225114,4243220,1000,
2466,4243220,4260675,1000,
2467,4260675,4278124,1000,
2468,4278124,4295905,1000,
2469,4295905,4313357,1000,
2470,4313357,4331328,1000,
2471,4331328,4349557,1000,
2472,4349557,4367059,1000,
2473,4367059,4384997,1000,
2474,4384997,4402195,1000,
2475,4402195,4419990,1000,
2476,4419990,4438216,1000,
2477,4438216,4455474,1000,
2478,4455474,4473360,1000,
2479,4473360,4490855,1000,
2480,4490855,4508280,1000,
2481,4508280,4526526,1000,
2482,4526526,4543832,1000,
2483,4543832,4561749,1000,
2484,4561749,4579364,1000,
2485,4579364,4596599,1000,
2486,4596599,4614775,1000,
2487,4614775,4632374,1000,
2488,4632374,4650195,1000,
2489,4650195,4667697,1000,
2490,4667697,4684949,1000,
2491,4684949,4703241,1000,
2492,4703241,4720964,1000,
2493,4720964,4738972,1000,
2494,4738972,4756740,1000,
2495,4756740,4774489,1000,
2496,4774489,4792790,1000,
2497,4792790,4811080,1000,
2498,4811080,4829529,1000,
2499,4829529,4847787,1000,
2500,4847787,4865269,1000,
2501,4865269,4884176,1000,
2502,4884176,4901670,1000,
2503,4901670,4919504,1000,
2504,4919504,4937366,1000,
2505,4937366,4954761,1000,
2506,4954761,4972667,1000,
2507,4972667,4991430,1000,
2508,4991430,5008842,1000,
2509,5008842,5027104,1000,
2510,5027104,5044941,1000,
2511,5044941,5062941,1000,
2512,5062941,5081660,1000,
2513,5081660,5099226,1000,
2514,5099226,5117585,1000,
2515,5117585,5136392,1000,
2516,5136392,5155121,1000,
2517,5155121,5173441,1000,
2518,5173441,5191295,1000,
2519,5191295,5209986,1000,
2520,5209986,5227536,1000,
2521,5227536,5245749,1000,
2522,5245749,5264102,1000,
2523,5264102,5281831,1000,
2524,5281831,5299621,1000,
2525,5299621,5316867,1000,
2526,5316867,5335355,1000,
2527,5335355,5352664,1000,
2528,5352664,5370829,1000,
2529,5370829,5388895,1000,
2530,5388895,5406397,1000,
2531,5406397,5424415,1000,
2532,5424415,5442372,1000,
2533,5442372,5459826,1000,
2534,5459826,5477381,1000,
2535,5477381,5494936,1000,
2536,5494936,5513196,1000,
2537,5513196,5531110,1000,
2538,5531110,5548400,1000,
2539,5548400,5566532,1000,
2540,5566532,5584264,1000,
2541,5584264,5602269,1000,
2542,5602269,5620526,1000,
2543,5620526,5638344,1000,
2544,5638344,5656194,1000,
2545,5656194,5673669,1000,
2546,5673669,5691727,1000,
2547,5691727,5710254,1000,
2548,5710254,5727415,1000,
2549,5727415,5745460,1000,
2550,5745460,5763609,1000,
2551,5763609,5781695,1000,
2552,5781695,5800317,1000,
2553,5800317,5817986,1000,
2554,5817986,5836489,1000,
2555,5836489,5854437,1000,
2556,5854437,5872200,1000,
2557,5872200,5890351,1000,
2558,5890351,5908442,1000,
2559,5908442,5926738,1000,
2560,5926738,5944027,1000,
2561,5944027,5961440,1000,
2562,5961440,5980280,1000,
2563,5980280,5998137,1000,
2564,5998137,6016096,1000,
2565,6016096,6033785,1000,
2566,6033785,6051801,1000,
2567,6051801,6070234,1000,
2568,6070234,6088159,1000,
2569,6088159,6106211,1000,
2570,6106211,6123625,1000,
2571,6123625,6140887,1000,
2572,6140887,6159317,1000,
2573,6159317,6177504,1000,
2574,6177504,6195581,1000,
2575,6195581,6213641,1000,
2576,6213641,6231160,1000,
2577,6231160,6249667,1000,
2578,6249667,6267539,1000,
2579,6267539,6285496,1000,
2580,6285496,6303411,1000,
2581,6303411,6320775,1000,
2582,6320775,6339026,1000,
2583,6339026,6357404,1000,
2584,6357404,6374806,1000,
2585,6374806,6392274,1000,
2586,6392274,6409905,1000,
2587,6409905,6427900,1000,
2588,6427900,6445514,1000,
2589,6445514,6463665,1000,
2590,6463665,6481667,1000,
2591,6481667,6498851,1000,
2592,6498851,6517637,1000,
2593,6517637,6535597,1000,
2594,6535598,6553407,1000,
2595,6553407,6571086,1000,
2596,6571086,6588437,1000,
2597,6588437,6606709,1000,
2598,6606709,6624744,1000,
2599,6624744,6642485,1000,
2600,6642485,6660804,1000,
2601,6660804,6678617,1000,
2602,6678617,6696136,1000,
2603,6696136,6714406,1000,
2604,6714406,6732120,1000,
2605,6732120,6750110,1000,
2606,6750110,6767610,1000,
2607,6767610,6785784,1000,
2608,6785784,6803935,1000,
2609,6803935,6821577,1000,
2610,6821577,6839331,1000,
2611,6839331,6857226,1000,
2612,6857226,6875364,1000,
2613,6875364,6893827,1000,
2614,6893827,6911412,1000,
2615,6911412,6929359,1000,
2616,6929359,6946662,1000,
2617,6946662,6964312,1000,
2618,6964312,6982887,1000,
2619,6982887,7000479,1000,
2620,7000479,7018281,1000,
2621,7018281,7035772,1000,
2622,7035772,7053595,1000,
2623,7053595,7071477,1000,
2624,7071477,7089052,1000,
2625,7089052,7107244,1000,
2626,7107244,7125174,1000,
2627,7125174,7143231,1000,
2628,7143231,7162424,1000,
2629,7162424,7180145,1000,
2630,7180145,7198820,1000,
2631,7198820,7216545,1000,
2632,7216545,7234725,1000,
2633,7234725,7252674,1000,
2634,7252674,7270992,1000,
2635,7270992,7289312,1000,
2636,7289312,7307259,1000,
2637,7307259,7325392,1000,
2638,7325392,7344007,1000,
2639,7344007,7361670,1000,
2640,7361670,7379862,1000,
2641,7379862,7397779,1000,
2642,7397779,7416185,1000,
2643,7416185,7434625,1000,
2644,7434625,7452181,1000,
2645,7452181,7470345,1000,
2646,7470345,7488199,1000,
2647,7488199,7506154,1000,
2648,7506154,7524061,1000,
2649,7524061,7541709,1000,
2650,7541709,7560116,1000,
2651,7560116,7578075,1000,
2652,7578075,7596036,1000,
2653,7596036,7614326,1000,
2654,7614326,7631794,1000,
2655,7631794,7650176,1000,
2656,7650176,7668022,1000,
2657,7668022,7686014,1000,
2658,7686014,7704099,1000,
2659,7704099,7721970,1000,
2660,7721970,7741251,1000,
2661,7741251,7759385,1000,
2662,7759385,7777237,1000,
2663,7777237,7795970,1000,
2664,7795970,7813867,1000,
2665,7813867,7831889,1000,
2666,7831889,7849866,1000,
2667,7849866,7867921,1000,
2668,7867921,7886227,1000,
2669,7886227,7903740,1000,
2670,7903740,7921890,1000,
2671,7921890,7939586,1000,
2672,7939586,7957922,1000,
2673,7957922,7976534,1000,
2674,7976534,7994156,1000,
2675,7994156,8012747,1000,
2676,8012747,8030580,1000,
2677,8030580,8048110,1000,
2678,8048110,8066187,1000,
2679,8066187,8083694,1000,
2680,8083694,8101307,1000,
2681,8101307,8119190,1000,
2682,8119190,8136691,1000,
2683,8136691,8154964,1000,
2684,8154964,8173062,1000,
2685,8173062,8190841,1000,
2686,8190841,8208359,1000,
2687,8208359,8225876,1000,
2688,8225876,8243877,1000,
2689,8243877,8261676,1000,
2690,8261676,8279842,1000,
2691,8279842,8297511,1000,
2692,8297511,8314649,1000,
2693,8314649,8332652,1000,
2694,8332652,8351132,1000,
2695,8351132,8368760,1000,
2696,8368760,8386846,1000,
2697,8386846,8404604,1000,
2698,8404604,8423507,1000,
2699,8423507,8442154,1000,
2700,8442154,8460577,1000,
2701,8460577,8478820,1000,
2702,8478820,8496265,1000,
2703,8496265,8514872,1000,
2704,8514872,8533245,1000,
2705,8533245,8551644,1000,
2706,8551644,8569509,1000,
2707,8569509,8587337,1000,
2708,8587337,8605656,1000,
2709,8605656,8624172,1000,
2710,8624172,8642245,1000,
2711,8642245,8660475,1000,
2712,8660475,8678659,1000,
2713,8678659,8696895,1000,
2714,8696895,8715024,1000,
2715,8715024,8732991,1000,
2716,8732991,8751091,1000,
2717,8751091,8768380,1000,
2718,8768380,8786759,1000,
2719,8786759,8805272,1000,
2720,8805272,8823444,1000,
2721,8823444,8841289,1000,
2722,8841289,8859156,1000,
2723,8859156,8877035,1000,
2724,8877035,8895669,1000,
2725,8895669,8913029,1000,
2726,8913029,8930934,1000,
2727,8930934,8948739,1000,
2728,8948739,8966587,1000,
2729,8966587,8985012,1000,
2730,8985012,9002189,1000,
2731,9002189,9020206,1000,
2732,9020206,9038105,1000,
2733,9038105,9056139,1000,
2734,9056139,9074190,1000,
2735,9074190,9091794,1000,
2736,9091794,9109749,1000,
2737,9109749,9128031,1000,
2738,9128031,9145662,1000,
2739,9145662,9163749,1000,
2740,9163749,9181391,1000,
2741,9181391,9199191,1000,
2742,9199191,9217336,1000,
2743,9217336,9234610,1000,
2744,9234610,9252880,1000,
2745,9252880,9271435,1000,
2746,9271435,9289140,1000,
2747,9289140,9307016,1000,
2748,9307016,9324440,1000,
2749,9324440,9342512,1000,
2750,9342512,9360589,1000,
2751,9360589,9378374,1000,
2752,9378374,9396661,1000,
2753,9396661,9414154,1000,
2754,9414154,9431965,1000,
2755,9431965,9450107,1000,
2756,9450107,9467790,1000,
2757,9467790,9485872,1000,
2758,9485872,9502992,1000,
2759,9502992,9520449,1000,
2760,9520449,9538634,1000,
2761,9538634,9556452,1000,
2762,9556452,9574464,1000,
2763,9574464,9592601,1000,
2764,9592601,9610040,1000,
2765,9610040,9628190,1000,
2766,9628190,9646172,1000,
2767,9646172,9664599,1000,
2768,9664599,9682872,1000,
2769,9682872,9700848,1000,
2770,9700848,9719199,1000,
2771,9719199,9737434,1000,
2772,9737434,9755404,1000,
2773,9755404,9773197,1000,
2774,9773197,9790874,1000,
2775,9790874,9809239,1000,
2776,9809239,9827344,1000,
2777,9827344,9844752,1000,
2778,9844752,9862591,1000,
2779,9862591,9880127,1000,
2780,9880127,9898171,1000,
2781,9898171,9916401,1000,
2782,9916401,9934379,1000,
2783,9934379,9952117,1000,
2784,9952117,9970015,1000,
2785,9970015,9987535,1000,
2786,9987535,10005567,1000,
2787,10005567,10023807,1000,
2788,10023807,10042222,1000,
2789,10042222,10060347,1000,
2790,10060347,10078362,1000,
2791,10078362,10096239,1000,
2792,10096239,10113812,1000,
2793,10113812,10131021,1000,
2794,10131021,10148945,1000,
2795,10148945,10166362,1000,
2796,10166362,10184709,1000,
2797,10184709,10202392,1000,
2798,10202392,10219929,1000,
2799,10219929,10238045,1000,
2800,10238045,10255636,1000,
2801,10255636,10273556,1000,
2802,10273556,10291827,1000,
2803,10291827,10308906,1000,
2804,10308906,10327066,1000,
2805,10327066,10344409,1000,
2806,10344409,10361885,1000,
2807,10361885,10380489,1000,
2808,10380489,10397764,1000,
2809,10397764,10415630,1000,
2810,10415630,10433602,1000,
2811,10433602,10450919,1000,
2812,10450919,10468791,1000,
2813,10468791,10486766,1000,
2814,10486766,10504805,1000,
2815,10504805,10522275,1000,
2816,10522275,10539647,1000,
2817,10539647,10557736,1000,
2818,10557736,10575725,1000,
2819,10575725,10593396,1000,
2820,10593396,10610992,1000,
2821,10610992,10628781,1000,
2822,10628781,10646992,1000,
2823,10646992,10665247,1000,
2824,10665247,10682642,1000,
2825,10682642,10700764,1000,
2826,10700764,10718512,1000,
2827,10718512,10735621,1000,
2828,10735621,10753901,1000,
2829,10753901,10771380,1000,
2830,10771380,10789860,1000,
2831,10789860,10807634,1000,
2832,10807634,10824824,1000,
2833,10824824,10842990,1000,
2834,10842990,10860807,1000,
2835,10860807,10878407,1000,
2836,10878407,10896169,1000,
2837,10896169,10913952,1000,
2838,10913952,10932551,1000,
2839,10932551,10950569,1000,
2840,10950569,10967837,1000,
2841,10967837,10986027,1000,
2842,10986027,11003276,1000,
2843,11003276,11021191,1000,
2844,11021191,11039266,1000,
2845,11039266,11056875,1000,
2846,11056875,11074797,1000,
2847,11074797,11092631,1000,
2848,11092631,11110214,1000,
2849,11110214,11128397,1000,
2850,11128397,11146021,1000,
2851,11146021,11164500,1000,
2852,11164500,11182941,1000,
2853,11182941,11199940,1000,
2854,11199940,11218376,1000,
2855,11218376,11236297,1000,
2856,11236297,11253896,1000,
2857,11253896,11271922,1000,
2858,11271922,11289411,1000,
2859,11289411,11307651,1000,
2860,11307651,11326279,1000,
2861,11326279,11343809,1000,
2862,11343809,11362082,1000,
2863,11362082,11379760,1000,
2864,11379760,11397587,1000,
2865,11397587,11415927,1000,
2866,11415927,11433352,1000,
2867,11433352,11451607,1000,
2868,11451607,11469994,1000,
2869,11469994,11488481,1000,
2870,11488481,11507219,1000,
2871,11507219,11525142,1000,
2872,11525142,11543554,1000,
2873,11543554,11561659,1000,
2874,11561659,11578861,1000,
2875,11578861,11597726,1000,
2876,11597726,11615479,1000,
2877,11615479,11633810,1000,
2878,11633810,11651485,1000,
2879,11651485,11668509,1000,
2880,11668509,11686772,1000,
2881,11686772,11704735,1000,
2882,11704735,11722556,1000,
2883,11722556,11740579,1000,
2884,11740579,11757822,1000,
2885,11757822,11776201,1000,
2886,11776201,11794332,1000,
2887,11794332,11812436,1000,
2888,11812436,11830469,1000,
2889,11830469,11847657,1000,
2890,11847657,11865390,1000,
2891,11865390,11883352,1000,
2892,11883352,11901439,1000,
2893,11901439,11920039,1000,
2894,11920039,11937884,1000,
2895,11937884,11955737,1000,
2896,11955737,11974104,1000,
2897,11974104,11991444,1000,
2898,11991444,12009900,1000,
2899,12009900,12027485,1000,
